trail_id,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews
10028660,9.2057,1609.34,57.912,1,out and back,1,4.5,40
10260286,9.1813,5793.624,55.7784,1,loop,,5,22
10478156,9.1458,14484.06,687.9336,5,out and back,,5,61
10005121,9.1334,2896.812,48.768,1,loop,3,4.5,30
10235912,9.1179,13357.522,881.7864,5,out and back,1,4.5,34
10027114,9.0929,4345.218,187.7568,3,out and back,1,4.5,48
10021862,9.023,1448.406,7.9248,1,loop,2,4,50
10266346,8.9945,35727.348,3110.7888,5,out and back,1,4.5,20
10005425,8.9558,5793.624,186.8424,1,loop,4,4.5,33
10027529,8.9347,7885.766,319.7352,3,out and back,1,4,38
10027557,8.9056,10299.776,603.8088,5,out and back,2,4.5,31
10288910,8.9017,12070.05,386.7912,3,out and back,2,4.5,61
10253165,8.9014,2414.01,40.8432,1,loop,2,4.5,32
10042336,8.856,39589.764,1452.9816,5,out and back,2,4.5,10
10027717,8.8551,10138.842,299.9232,3,loop,1,4.5,19
10243571,8.8292,19955.816,631.8504,5,loop,1,4.5,21
10308382,8.7899,12070.05,594.9696,3,out and back,,5,19
10042427,8.7897,2253.076,29.8704,3,out and back,2,3.5,65
10259608,8.725,52464.484,1644.7008,5,point to point,,5,20
10041363,8.6733,36210.15,1936.6992,7,loop,3,5,19
10252471,8.6534,7081.096,238.9632,3,loop,2,4.5,57
10028844,8.6067,965.604,76.8096,1,out and back,1,3.5,42
10259589,8.5927,33635.206,2144.8776,5,point to point,,4.5,16
10032056,8.5893,2574.944,15.8496,1,out and back,2,4,40
10031454,8.5823,14644.994,599.8464,5,out and back,2,4,21
10259651,8.5779,32186.8,1365.8088,3,loop,,5,15
10236134,8.5634,3379.614,36.8808,1,loop,1,4.5,43
10259009,8.5588,2414.01,54.864,1,loop,2,4,21
10261858,8.475,4828.02,310.896,5,loop,2,4.5,17
10270718,8.4685,7242.03,72.8472,3,loop,1,4.5,27
10271975,8.4166,88352.766,5330.952,7,loop,2,5,7
10040395,8.2998,3379.614,204.8256,3,out and back,1,4,9
10036080,8.2182,30577.46,99.9744,3,point to point,2,4,40
10264714,8.1637,109917.922,4210.812,5,point to point,,5,5
10038389,8.1448,56487.834,3456.7368,5,out and back,2,4.5,6
10039802,8.1262,13840.324,436.7784,3,loop,2,4.5,10
10014917,8.1202,3862.416,115.824,1,loop,1,4.5,26
10024732,8.0511,9334.172,251.7648,3,out and back,1,4,20
10268546,8.0031,52142.616,1835.8104,3,loop,3,5,4
10262771,7.9825,27358.78,722.9856,7,out and back,1,4.5,17
10035726,7.9674,10299.776,203.9112,1,out and back,2,4.5,12
10034188,7.9433,34922.678,756.8184,5,out and back,1,5,18
10018565,7.9193,36692.952,2346.96,5,out and back,2,4.5,13
10264128,7.9047,9334.172,63.7032,1,loop,2,4,29
10290424,7.8604,46831.794,2950.7688,5,loop,2,5,8
10003960,7.8578,9977.908,93.8784,3,loop,2,4.5,7
10037319,7.8564,20760.486,693.7248,3,out and back,2,4,12
10031490,7.8553,114102.206,3932.8344,5,loop,2,5,5
10284103,7.8498,6598.294,51.816,3,out and back,2,4,44
10029818,7.8319,11426.314,679.704,5,out and back,2,5,20
10273720,7.8216,34439.876,1941.8808,5,loop,2,5,8
10028852,7.7884,5310.822,220.98,1,out and back,2,4.5,29
10267424,7.7781,6759.228,216.7128,3,out and back,1,4.5,45
10299148,7.7671,38302.292,2200.9608,5,out and back,3,5,9
10350229,7.6541,3701.482,169.7736,3,loop,3,4.5,20
10025376,7.6459,163508.944,1735.836,1,point to point,2,4.5,19
10006546,7.6357,14966.862,1017.7272,5,out and back,1,4,24
10027103,7.5673,10782.578,371.856,3,out and back,2,4,25
10352647,7.5645,3379.614,150.876,1,out and back,2,5,36
10307007,7.5484,13840.324,544.9824,5,loop,2,4.5,26
10259543,7.5371,5471.756,74.9808,1,out and back,,4.5,10
10267195,7.5226,7242.03,238.9632,3,loop,,4,33
10035728,7.5201,57936.24,1865.9856,3,out and back,2,4.5,12
10111580,7.4419,35083.612,1104.9,3,out and back,2,4.5,6
10290403,7.44,60511.184,967.74,5,point to point,1,4.5,26
10292110,7.437,60511.184,2644.7496,5,point to point,2,5,18
10032046,7.4263,5632.69,134.7216,1,out and back,1,4,33
10257664,7.3937,3540.548,87.7824,1,out and back,2,4.5,18
10002869,7.3753,9173.238,406.908,3,loop,2,4.5,28
10003612,7.3647,10621.644,656.844,3,out and back,1,4,31
10031731,7.2963,14001.258,686.7144,3,out and back,1,4.5,16
10305334,7.2814,1126.538,20.7264,1,loop,3,4,24
10029806,7.2659,6598.294,141.732,1,loop,1,4.5,12
10035931,7.1915,100905.618,1794.9672,1,point to point,2,4.5,15
10036219,7.1819,43934.982,1463.9544,7,point to point,2,4.5,10
10027548,7.1641,3057.746,97.8408,1,loop,2,4.5,12
10007207,7.1571,9656.04,396.8496,1,out and back,1,4,15
10039816,7.131,73707.772,2424.9888,3,loop,2,5,10
10299947,7.0948,25427.572,1427.988,5,loop,2,4.5,11
10263524,7.0861,1609.34,109.728,1,out and back,1,4,29
10011681,7.0797,20760.486,1431.9504,5,out and back,2,5,6
10038186,7.0519,7081.096,48.768,1,loop,2,4,19
10362147,7.013,5954.558,316.992,3,out and back,2,5,29
10032919,6.9957,11748.182,396.8496,3,loop,1,4.5,7
10296372,6.9667,2896.812,217.932,3,out and back,2,4.5,31
10304324,6.9658,20116.75,810.768,5,point to point,1,5,17
10033146,6.9399,21887.024,1529.7912,5,out and back,2,4,18
10028652,6.9249,14966.862,586.74,3,out and back,2,4.5,15
10036245,6.9052,1609.34,146.9136,3,out and back,2,5,4
10008108,6.8985,25427.572,723.9,3,loop,2,4,17
10034193,6.897,17863.674,781.812,3,out and back,,5,18
10392957,6.8465,804.67,16.764,1,loop,1,4.5,29
10235988,6.7505,8851.37,283.7688,3,out and back,1,3.5,12
10311335,6.7449,32669.602,1829.7144,7,out and back,3,4.5,17
10267411,6.7426,36853.886,1099.7184,5,point to point,2,4.5,7
10295748,6.7246,2574.944,50.9016,1,out and back,3,4.5,11
10034226,6.7159,30738.394,2367.9912,5,out and back,2,4.5,6
10290389,6.6745,27358.78,1120.7496,3,out and back,2,4.5,18
10234765,6.6655,15932.466,535.8384,5,out and back,2,4,18
10273123,6.6282,22852.628,1714.8048,7,out and back,1,4.5,10
10312302,6.6014,4345.218,125.8824,3,loop,2,4.5,21
10010668,6.5937,15771.532,1252.728,5,out and back,1,5,9
10269468,6.5925,4988.954,62.7888,3,loop,2,4.5,21
10210284,6.5438,965.604,4.8768,1,loop,2,3.5,36
10290416,6.514,42808.444,1052.7792,5,loop,1,5,4
10027026,6.4956,643.736,6.7056,1,loop,2,3.5,29
10270274,6.475,11265.38,942.7464,5,out and back,,4.5,31
10260560,6.4692,70650.026,2604.8208,5,loop,2,4.5,5
10029817,6.4665,3701.482,138.9888,1,out and back,,4,9
10238799,6.4582,14162.192,266.7,3,loop,1,4,18
10311400,6.4296,14966.862,1066.8,5,out and back,2,4.5,14
10264890,6.4239,41681.906,1031.748,3,loop,1,4,10
10026761,6.417,6276.426,111.8616,1,out and back,1,4,11
10294720,6.3979,11426.314,725.7288,5,loop,2,4.5,14
10290742,6.3869,119734.896,3014.7768,3,loop,3,4.5,9
10111583,6.3417,23496.364,979.932,5,out and back,2,5,5
10035755,6.3348,9656.04,584.9112,3,out and back,2,4.5,16
10259141,6.3167,1609.34,89.916,3,out and back,1,4.5,11
10271978,6.3061,14484.06,1149.7056,5,out and back,2,4.5,15
10261263,6.2698,7402.964,407.8224,3,out and back,,4.5,14
10009688,6.2628,38463.226,1692.8592,5,out and back,2,5,6
10262809,6.2578,78535.792,3885.8952,7,loop,1,5,4
10264894,6.2486,42486.576,1038.7584,5,loop,1,5,7
10263504,6.2306,9656.04,391.9728,3,out and back,2,4.5,19
10032039,6.1328,4506.152,111.8616,1,out and back,2,4.5,9
10024378,6.1221,482.802,0,1,out and back,1,5,4
10028861,6.1203,16415.268,413.9184,3,out and back,,5,5
10236194,6.1189,12713.786,539.8008,3,out and back,1,4.5,13
10236152,6.1112,2896.812,144.78,1,out and back,2,4,16
10029615,6.0963,17059.004,140.8176,3,point to point,2,4.5,10
10260246,6.0385,6598.294,326.7456,5,out and back,,3.5,14
10272192,6.0091,482.802,1.8288,3,loop,2,4,29
10313001,6.0067,42486.576,1454.8104,7,out and back,2,5,7
10029617,5.9953,4828.02,58.8264,1,out and back,1,4,19
10111581,5.9358,19473.014,923.8488,5,point to point,2,5,3
10027504,5.9322,55361.296,2816.9616,7,loop,2,5,3
10257681,5.9282,16254.334,857.7072,3,out and back,2,4.5,3
10269520,5.9141,39750.698,1718.7672,5,out and back,2,4.5,6
10253849,5.8916,7563.898,294.7416,1,out and back,1,4,12
10269470,5.885,7402.964,364.8456,5,loop,2,4,18
10034192,5.8732,74029.64,2601.7728,5,loop,2,5,3
10468262,5.8695,21082.354,1114.9584,5,out and back,2,4.5,11
10303635,5.8577,22047.958,1665.732,5,out and back,,5,6
10027495,5.832,7885.766,133.8072,1,out and back,2,4.5,10
10040316,5.8088,28163.45,687.9336,3,out and back,2,5,11
10236121,5.7647,14966.862,572.7192,5,loop,1,4.5,15
10272440,5.744,13679.39,254.8128,3,out and back,1,4.5,11
10028939,5.7392,2253.076,59.7408,3,out and back,2,4,16
10033206,5.7351,46509.926,800.7096,3,point to point,2,4.5,12
10311716,5.7274,58258.108,3060.8016,5,loop,3,4.5,7
10312633,5.6891,14484.06,921.7152,5,out and back,2,5,6
10310779,5.6781,20599.552,511.7592,5,loop,1,4.5,19
10037358,5.6681,2896.812,108.8136,1,out and back,1,4.5,4
10041482,5.6633,965.604,2.7432,1,loop,1,4,15
10331144,5.6318,19473.014,987.8568,5,loop,2,4,7
10020785,5.6185,17541.806,1062.8376,3,point to point,1,5,5
10288911,5.6176,7563.898,154.8384,3,out and back,2,4,9
10259682,5.5985,17863.674,675.7416,3,out and back,,4.5,8
10029590,5.5934,57614.372,130.7592,1,point to point,2,4.5,6
10307674,5.5789,20599.552,343.8144,3,loop,1,4.5,19
10027353,5.5684,16737.136,268.8336,3,out and back,1,4.5,8
10290539,5.5529,40394.434,1997.964,7,loop,2,4,5
10273341,5.5467,16898.07,758.952,5,loop,2,4,9
10001110,5.5203,9334.172,376.7328,3,out and back,2,4,18
10267018,5.5177,31221.196,2673.7056,5,out and back,2,4.5,6
10026953,5.5093,2092.142,78.9432,1,loop,,3.5,7
10032037,5.4983,4345.218,164.8968,3,out and back,1,4.5,11
10301566,5.4762,965.604,38.7096,1,out and back,2,4.5,12
10326312,5.473,20438.618,587.9592,5,point to point,2,5,8
10314256,5.4417,27036.912,1702.9176,7,point to point,2,4.5,13
10259066,5.4395,21726.09,341.9856,3,out and back,1,4.5,7
10269533,5.4354,22208.892,858.9264,5,out and back,2,4.5,7
10289662,5.4194,21404.222,833.9328,5,point to point,3,4.5,10
10257674,5.3916,13196.588,328.8792,3,out and back,2,5,11
10266420,5.3462,9173.238,415.7472,3,loop,3,4.5,7
10291591,5.2599,482.802,3.9624,1,loop,1,4,25
10029965,5.222,4184.284,90.8304,3,out and back,2,4,13
10259020,5.2213,43130.312,2077.8216,5,point to point,2,4.5,8
10292318,5.217,52947.286,1858.9752,5,point to point,2,4.5,7
10018603,5.2131,5632.69,187.7568,3,loop,1,4.5,7
10025307,5.2099,11748.182,535.8384,3,out and back,2,4,15
10364031,5.2079,8207.634,236.8296,3,loop,2,4.5,21
10019022,5.2022,6115.492,97.8408,1,out and back,,4,6
10004912,5.1829,7724.832,41.7576,3,out and back,2,4,13
10021822,5.1521,8529.502,147.828,3,out and back,2,4,4
10265884,5.1507,22047.958,1782.7752,7,point to point,1,5,4
10259119,5.1416,66143.874,2454.8592,5,loop,2,4.5,7
10269462,5.1381,24461.968,675.7416,5,out and back,2,3.5,7
10292701,5.1327,23657.298,619.9632,3,loop,2,4.5,12
10345361,5.1116,21887.024,727.8624,5,loop,2,4.5,8
10253027,5.1099,1931.208,21.9456,1,out and back,1,4,12
10259017,5.1075,3218.68,65.8368,3,loop,1,4,14
10259104,5.0797,48280.2,1241.7552,3,loop,2,4.5,5
10036285,5.0452,2896.812,17.9832,1,out and back,1,4,12
10029957,5.0433,2092.142,225.8568,3,loop,,4.5,10
10271302,5.0371,4988.954,90.8304,3,loop,2,4.5,11
10019019,5.0144,26232.242,1241.7552,5,out and back,2,5,5
10320433,5.0102,16898.07,627.888,3,loop,1,5,5
10038352,5.0014,47636.464,1532.8392,3,out and back,2,4.5,6
10299877,4.9674,26393.176,1314.9072,3,point to point,2,4.5,9
10354077,4.9377,11587.248,471.8304,3,point to point,2,4.5,12
10019002,4.9309,24783.836,1054.9128,5,out and back,2,4,10
10259018,4.919,26715.044,552.9072,3,out and back,2,5,4
10024435,4.9066,51016.078,1357.884,5,point to point,1,4,4
10257677,4.8873,19473.014,1063.752,5,out and back,2,4.5,6
10270309,4.8767,9977.908,290.7792,3,loop,2,4.5,6
10023041,4.8732,29450.922,813.816,5,out and back,1,4,7
10350206,4.8655,44739.652,1318.8696,3,out and back,2,5,8
10301041,4.8513,13196.588,236.8296,3,point to point,2,4.5,4
10315482,4.8483,1287.472,11.8872,1,loop,3,4,8
10036254,4.8268,27358.78,1480.7184,7,loop,2,5,4
10036469,4.817,32991.47,1195.7304,3,out and back,2,4,8
10314258,4.7893,16576.202,202.9968,3,loop,2,4,8
10301523,4.7705,7402.964,205.74,3,loop,,4,6
10292546,4.7569,18346.476,890.9304,3,out and back,1,4.5,4
10028692,4.7339,27841.582,1270.7112,5,out and back,2,4.5,2
10036280,4.73,132609.616,3097.9872,3,point to point,1,4,7
10035897,4.7289,11104.446,689.7624,5,out and back,2,4,9
10027127,4.65,23335.43,523.9512,3,loop,2,5,1
10264117,4.6445,7242.03,257.8608,1,out and back,2,4,8
10273332,4.6377,16898.07,524.8656,3,out and back,2,4.5,9
10027528,4.6145,9334.172,437.9976,3,out and back,1,4.5,4
10400843,4.6094,140817.25,6544.9704,7,loop,3,5,4
10290290,4.6019,7081.096,274.9296,3,out and back,2,4,7
10328718,4.5931,68236.016,3702.7104,5,loop,2,4.5,7
10035738,4.5726,27519.714,743.712,1,out and back,1,3.5,6
10258857,4.5504,6437.36,249.936,3,out and back,2,4.5,10
10258333,4.541,4023.35,91.7448,3,out and back,2,4,12
10369329,4.5269,9334.172,577.9008,5,out and back,1,5,10
10401083,4.5248,7724.832,262.7376,3,loop,2,5,13
10041359,4.5241,3862.416,112.776,1,out and back,3,5,8
10019814,4.509,9173.238,147.828,3,out and back,2,4,4
10253339,4.4926,38302.292,621.792,1,point to point,2,4.5,5
10265927,4.4638,31221.196,951.8904,3,out and back,1,4.5,5
10268367,4.418,21404.222,806.8056,3,out and back,1,3.5,14
10027567,4.4179,34761.744,1789.7856,5,out and back,2,4.5,6
10029823,4.3944,11426.314,789.7368,5,out and back,1,4.5,3
10264663,4.3555,2253.076,111.8616,1,loop,1,4.5,11
10333949,4.3553,19151.146,364.8456,3,point to point,2,4.5,6
10264665,4.3485,7724.832,125.8824,1,out and back,1,4.5,4
10314574,4.3306,9977.908,390.7536,3,out and back,2,4.5,7
10031264,4.3292,14323.126,308.7624,3,out and back,1,3.5,3
10407847,4.3189,321.868,5.7912,1,loop,3,4,7
10270224,4.3179,43934.982,1508.76,5,point to point,2,5,8
10112030,4.2697,32991.47,1322.832,5,out and back,2,4.5,3
10037317,4.2347,8368.568,233.7816,1,out and back,,4.5,2
10313394,4.2334,27519.714,1513.9416,7,loop,1,5,2
10236122,4.2272,6920.162,197.8152,1,out and back,2,4.5,7
10319722,4.2183,30255.592,1647.7488,5,point to point,2,5,6
10263526,4.2143,5954.558,142.9512,3,out and back,1,4.5,10
10405507,4.1838,12874.72,390.7536,3,loop,2,5,4
10042158,4.171,15771.532,728.7768,3,out and back,2,4.5,3
10257650,4.1674,11426.314,542.8488,3,out and back,2,4,9
10252780,4.1634,9495.106,261.8232,3,out and back,1,4.5,9
10031504,4.158,10943.512,596.7984,5,point to point,1,4,9
10359192,4.1455,9012.304,271.8816,3,out and back,2,4,12
10309528,4.1315,91893.314,4069.9944,5,out and back,2,5,5
10273340,4.12,38624.16,391.9728,3,out and back,2,3.5,4
10037283,4.0714,2574.944,96.9264,1,out and back,2,3.5,8
10322676,4.0631,22208.892,1211.8848,5,loop,1,4.5,5
10258641,4.062,3218.68,132.8928,3,loop,2,4,3
10027101,4.0486,1126.538,7.9248,1,loop,3,4,6
10039656,4.0467,28807.186,491.9472,3,out and back,2,3.5,9
10040336,3.9829,7563.898,350.8248,3,loop,2,3.5,7
10273345,3.9765,2092.142,93.8784,3,out and back,2,3.5,7
10368984,3.9602,30255.592,1649.8824,5,out and back,2,5,12
10323769,3.9408,48602.068,2870.9112,5,loop,3,5,5
10026766,3.94,1931.208,46.9392,1,out and back,2,1,2
10393687,3.9347,5471.756,202.9968,1,loop,1,4.5,7
10034166,3.9136,23335.43,238.9632,3,out and back,2,5,4
10033201,3.9025,6437.36,702.8688,5,out and back,1,3.5,8
10335590,3.8867,13035.654,344.7288,1,loop,3,4,8
10020789,3.8746,23979.166,795.8328,3,out and back,2,4.5,6
10302879,3.8631,32025.866,3563.7216,5,point to point,1,4,3
10269471,3.7892,1770.274,70.7136,3,loop,2,4,4
10236132,3.7783,14966.862,395.9352,1,loop,2,4,4
10484544,3.7773,6759.228,194.7672,1,loop,,4.5,9
10039961,3.7747,4345.218,133.8072,1,out and back,3,4.5,142
10258332,3.7459,5310.822,34.7472,1,out and back,,4.5,4
10345726,3.7266,4345.218,162.7632,3,out and back,2,4,7
10258334,3.7014,5149.888,30.7848,1,out and back,,4.5,3
10310470,3.6903,62925.194,1290.828,7,point to point,1,4.5,9
10313020,3.6844,4828.02,195.9864,1,out and back,2,4.5,2
10313072,3.6826,20921.42,569.976,5,out and back,1,4,5
10454609,3.6809,42647.51,1797.7104,5,loop,1,5,11
10270271,3.6727,4345.218,213.9696,3,out and back,,4,3
10348128,3.6559,55844.098,2670.9624,5,loop,2,5,2
10318368,3.6402,6920.162,274.9296,3,loop,2,4,7
10270059,3.6185,266989.506,3045.8664,3,point to point,2,4.5,4
10342905,3.5344,11104.446,140.8176,1,loop,2,3.5,4
10364030,3.4995,6920.162,226.7712,3,loop,2,4.5,9
10316154,3.4973,9334.172,869.8992,5,out and back,,4.5,3
10036294,3.4957,87709.03,2435.9616,3,point to point,1,4,3
10236138,3.4822,643.736,1.8288,3,out and back,1,3.5,9
10033164,3.4731,55522.23,2836.7736,5,out and back,1,5,1
10350195,3.4641,39911.632,1141.7808,3,point to point,2,4.5,3
10414982,3.4547,14001.258,636.7272,3,out and back,1,4.5,8
10320138,3.367,8851.37,197.8152,3,out and back,2,4.5,4
10305513,3.3649,2414.01,39.9288,3,loop,1,3.5,3
10315406,3.353,5954.558,64.9224,1,loop,1,4.5,6
10027732,3.3423,2092.142,126.7968,3,out and back,,3.5,8
10358333,3.3346,12874.72,427.9392,3,out and back,2,4.5,3
10316793,3.3322,129230.002,5907.9384,7,loop,1,4.5,2
10311983,3.3036,4667.086,52.7304,1,out and back,2,5,4
10257654,3.2797,12391.918,373.9896,3,loop,2,4,2
10006900,3.2585,4828.02,247.8024,3,out and back,2,4,2
10028862,3.2247,25588.506,569.976,3,loop,,0,0
10016753,3.2048,28807.186,1211.8848,3,out and back,2,2.5,2
10034008,3.1752,3862.416,143.8656,1,out and back,2,4,2
10259114,3.1696,57936.24,2512.7712,5,point to point,2,4,1
10259147,3.1643,18507.41,22.86,1,point to point,1,4.5,2
10032078,3.1572,45544.322,2219.8584,5,out and back,,5,2
10037321,3.1247,22691.694,283.7688,1,out and back,1,3,1
10271700,3.1202,21565.156,904.9512,5,loop,1,5,1
10258349,3.1069,4988.954,191.7192,3,out and back,,4,6
10026970,3.1051,31703.998,2110.74,5,point to point,2,0,0
10273342,3.1041,3701.482,31.6992,3,loop,2,3.5,3
10259115,3.0933,86743.426,3344.8752,5,loop,2,5,2
10467877,3.088,16576.202,782.7264,3,out and back,2,4.5,3
10400638,3.0864,22530.76,593.7504,5,out and back,1,4,4
10312298,3.0743,1448.406,26.8224,1,loop,2,4.5,2
10269763,3.0654,17380.872,452.9328,1,out and back,2,3,2
10419777,3.0414,91893.314,3504.8952,3,point to point,,4.5,6
10272277,3.0192,44578.718,2829.7632,5,loop,2,0,0
10037386,3.0141,15127.796,729.996,3,out and back,,3.5,2
10312628,2.9671,13196.588,823.8744,3,out and back,2,5,2
10267412,2.9669,24783.836,1121.9688,3,point to point,2,0,0
10506284,2.955,4667.086,29.8704,3,loop,,4.5,3
10264670,2.9488,9656.04,389.8392,3,out and back,1,4.5,3
10270902,2.9399,100100.948,4003.8528,3,point to point,3,4.5,2
10334875,2.9343,57775.306,1784.9088,5,point to point,2,4,5
10302606,2.9165,22852.628,904.9512,3,loop,2,5,1
10031729,2.914,21082.354,594.9696,3,out and back,1,0,0
10013404,2.9039,9173.238,217.932,1,out and back,1,3.5,3
10271175,2.9014,12552.852,342.9,3,loop,2,4,4
10027507,2.8999,52947.286,4561.9416,3,out and back,2,5,2
10270272,2.8893,5471.756,660.8064,7,loop,,1,1
10369327,2.8809,5954.558,148.7424,3,out and back,1,4,5
10031643,2.8752,1448.406,31.6992,1,loop,,3.5,3
10259022,2.8727,39911.632,1270.7112,5,loop,4,0,0
10478855,2.8689,8851.37,44.8056,5,point to point,1,5,5
10309880,2.8587,58097.174,1804.7208,3,loop,2,5,1
10300210,2.8449,23013.562,1471.8792,5,loop,3,5,1
10035715,2.8265,7402.964,241.7064,3,loop,1,4,1
10258329,2.8228,1126.538,7.9248,1,loop,,3.5,6
10270273,2.7879,321.868,0,1,loop,,4,1
10252779,2.7621,9495.106,284.988,3,loop,1,4,2
10035754,2.7491,35566.414,2670.9624,5,out and back,1,3,1
10263522,2.7426,21565.156,822.96,3,loop,2,5,1
10355861,2.7295,18507.41,824.7888,3,out and back,1,5,2
10388810,2.7228,9334.172,452.9328,5,out and back,,3.5,6
10336696,2.6934,8368.568,350.8248,3,point to point,1,4.5,3
10257651,2.6594,7885.766,143.8656,3,out and back,2,0,0
10038503,2.6448,7081.096,279.8064,3,out and back,1,4.5,2
10356648,2.6387,21726.09,585.8256,3,out and back,2,3.5,7
10020646,2.6317,50694.21,227.9904,1,point to point,1,3,2
10343125,2.6308,17702.74,913.7904,3,point to point,2,5,2
10257620,2.6175,31382.13,555.9552,3,loop,1,3.5,2
10033123,2.6147,30577.46,729.996,3,out and back,2,3.5,2
10111638,2.6113,1770.274,129.8448,3,out and back,2,1,1
10021733,2.6064,37175.754,1596.8472,3,out and back,,0,0
10259013,2.6032,6759.228,245.9736,7,out and back,1,4,1
10273218,2.6017,65982.94,3649.98,7,loop,2,0,0
10262825,2.5781,35888.282,1725.7776,7,out and back,1,0,0
10304145,2.559,19312.08,583.9968,3,out and back,2,3.5,5
10269469,2.558,1287.472,35.9664,3,out and back,2,5,1
10263616,2.5225,45705.256,2554.8336,7,out and back,2,5,1
10319970,2.5114,4023.35,119.7864,3,loop,2,3,1
10027515,2.5081,25910.374,1215.8472,3,out and back,1,0,0
10032086,2.5064,24140.1,1753.8192,5,out and back,2,5,1
10027565,2.5058,34439.876,1788.8712,5,out and back,2,0,0
